255, 255, -686.1060606, 13, -682.5757576, -236.4644107, EXTRASUNNY, 255, BUFFALO, -226.6044341, 27.18111108, 26.6484537, 10.47292601, 0.53265738, correct
25, 25, -411.0951986, 12, -421.2121212, -285.0058343, OVERCAST, 29, GRANGER, -301.2701179, 237.5288077, 241.1925275, 19.15408688, -3.663719817, correct
56, 56, -238.9171481, 13, -228.7878788, -565.6359393, EXTRASUNNY, 56, BLISTA, -573.3711024, 155.5560452, 163.1483446, 12.74499292, -7.592299419, correct
222, 220, -234.3933016, 16, -220.4545455, -548.1913652, SMOG, 222, PATRIOT, -561.2920823, 162.4744316, 170.0330816, 19.12897571, -7.55864992, correct
234, 234, -538.0293536, 15, -547.7272727, -300.1750292, OVERCAST, 240, BLISTA, -298.1813184, 297.1811111, 293.1293351, 9.900733253, 4.051775948, correct
86, 36, -504.2721253, 13, -503.7878788, -151.5169195, CLEAR, 133, ASEA, -139.5060841, 19.35899417, 18.06110295, 12.0205932, 1.297891224, correct
239, 239, 32.28991189, 10, 36.36363636, -263.7689615, OVERCAST, 239, BLISTA, -245.7316707, 340.6410058, 321.2812462, 18.49159517, 19.35975964, correct
43, 42, -619.8627127, 15, -634.8484848, -656.6511085, OVERCAST, 46, BLISTA, -647.2628619, 270, 248.6631273, 17.68368008, 21.33687272, correct
109, 109, -483.6472096, 15, -497.7272727, -94.63243874, RAIN, 109, ASEA, -98.05548423, 242.8188889, 221.527851, 14.49018355, 21.29103789, correct
116, 116, 50.55067429, 14, 61.36363636, -494.3407235, NEUTRAL, 116, BALLER, -489.3347818, 90, 107.3878985, 11.91551934, -17.38789853, correct
89, 89, -430.7548992, 11, -428.030303, -199.2998833, CLEAR, 165, BALLER, -183.5862719, 27.18111108, 29.15496152, 15.94807226, -1.973850438, correct
46, 46, -498.3191055, 13, -484.8484848, -265.285881, SMOG, 46, PATRIOT, -263.4822318, 107.5255684, 114.8612682, 13.59083407, -7.335699872, correct
34, 34, -247.511545, 10, -237.8787879, -407.117853, FOGGY, 34, DOMINATOR, -417.2852223, 114.4439548, 66.04250974, 14.00590617, 48.40144504, correct
104, 103, -418.6721085, 15, -428.030303, -81.7386231, THUNDER, 115, JACKAL, -80.88210529, 297.1811111, 251.6875997, 9.397309576, 45.49351137, correct
213, 213, -87.12121212, 11, -76.51515152, -734.7724621, CLOUDS, 213, ORACLE, -742.8570595, 97.43140797, 148.084821, 13.33601279, -50.65341304, correct
102, 102, -404.9494769, 13, -388.6363636, -504.9591599, EXTRASUNNY, 102, PRANGER, -511.3803912, 129.9575489, 210.7756779, 17.53139688, -80.81812901, correct
74, 74, -536.3084206, 15, -523.4848485, -364.6441074, CLOUDS, 181, ORACLE, -361.3487505, 85.03025927, 104.6223866, 13.24021822, -19.59212736, correct
3, 3, -535.3991591, 13, -531.0606061, -350.2333722, CLOUDS, 3, BOBCATXL, -361.3069919, 184.9697407, 142.626266, 11.89319532, 42.34347476, correct
255, 255, -620.9514873, 14, -624.2424242, -488.2730455, RAIN, 255, BOBCATXL, -470.8836872, 360, 41.20062831, 17.69802387, -41.20062831, correct
222, 222, -638.3787879, 10, -643.9393939, -633.8973162, OVERCAST, 222, JACKAL, -644.5157526, 180, 195.447034, 11.986306, -15.44703399, correct
54, 54, -409.7400196, 10, -401.5151515, -215.2275379, CLOUDS, 54, BLISTA, -215.7156315, 115.3461759, 68.88302903, 8.239337997, 46.46314691, correct
225, 225, -559.3337306, 13, -575.7575758, -62.77712952, EXTRASUNNY, 225, GRANGER, -67.64926909, 244.6538241, 274.0119743, 17.13127068, -29.35815026, correct
64, 192, -621.3366417, 11, -612.8787879, -177.3045508, EXTRASUNNY, 78, BUFFALO, -179.3057167, 128.2901632, 69.22605179, 8.69137256, 59.06411141, correct
136, 136, -287.6630601, 10, -293.1818182, -46.09101517, CLOUDS, 218, BLISTA, -50.19070652, 252.4744316, 248.2554401, 6.874893424, 4.218991492, correct
103, 103, -274.2424242, 14, -286.3636364, -328.9964994, THUNDER, 103, BUFFALO, -337.5980163, 225, 307.5492684, 14.86303726, -82.54926844, correct
129, 129, -534.351543, 11, -517.4242424, -367.6779463, EXTRASUNNY, 129, BUFFALO, -359.3901049, 90, 138.8621521, 18.84732924, -48.86215206, correct
111, 111, -258.619179, 10, -247.7272727, -616.4527421, CLOUDS, 113, BOBCATXL, -626.4784618, 155.5560452, 161.13382, 14.80367108, -5.57777475, correct
120, 120, -120.3039798, 13, -132.5757576, -97.66627771, CLOUDS, 186, DOMINATOR, -107.049463, 252.4744316, 258.3855371, 15.44799979, -5.911105497, correct
65, 65, -462.2869551, 11, -472.7272727, -269.0781797, CLEAR, 95, BALLER, -266.3310704, 289.3589942, 304.3786962, 10.79568623, -15.01970198, correct
176, 176, -274.5357617, 12, -289.3939394, -329.7549592, CLOUDS, 217, GRANGER, -339.4292405, 250.6410058, 169.1641303, 17.73012027, 81.47687557, correct
215, 215, -417.8146768, 14, -429.5454545, -83.25554259, RAIN, 215, BLISTA, -79.90935609, 309.9575489, 335.4432465, 12.19869296, -25.48569755, correct
195, 195, 87.57227923, 12, 98.48484848, -564.1190198, CLEARING, 195, BUFFALO, -574.953184, 154.6538241, 89.34257038, 15.3773626, 65.31125368, correct
37, 37, -108.483899, 12, -99.24242424, -95.39089848, OVERCAST, 40, DOMINATOR, -87.52463264, 72.47443162, 73.64756402, 12.13602053, -1.173132399, correct
251, 251, -252.8797373, 15, -264.3939394, -668.0280047, THUNDER, 252, DOMINATOR, -678.9281095, 252.4744316, 250.3534585, 15.85525572, 2.120973153, correct
126, 125, -559.3767548, 14, -571.2121212, -9.684947491, RAIN, 126, JACKAL, -15.58688244, 270, 205.4635365, 13.2253066, 64.53646349, correct
158, 104, -447.1369019, 13, -437.1212121, -233.4305718, SMOG, 84, NINEF, -237.6940844, 117.1811111, 98.68132724, 10.88538383, 18.49978384, correct
127, 127, 141.0748339, 12, 131.0606061, -197.7829638, OVERCAST, 127, NINEF, -202.620452, 231.7098368, 241.94629, 11.12142306, -10.23645318, correct
136, 136, 31.98392482, 15, 21.21212121, -148.4830805, FOGGY, 136, ORACLE, -161.6636258, 250.6410058, 236.0415681, 17.02229501, 14.59943774, correct
186, 186, -654.9494769, 15, -653.030303, 3.967327888, CLOUDS, 186, BLISTA, -0.936983962, 180, 121.8905525, 5.266450713, 58.10944752, correct
255, 255, -558.4990763, 10, -576.5151515, -62.77712952, CLOUDS, 255, PRANGER, -70.83345702, 252.4744316, 313.795745, 19.73533323, -61.32131337, correct
118, 118, -646.9882028, 11, -643.1818182, -592.9404901, CLOUDS, 118, ASEA, -601.7832047, 175.0302593, 239.0080455, 9.627157692, -63.97778625, correct
188, 74, 2.66625523, 14, -9.848484848, -415.4609102, CLEAR, 203, GRANGER, -403.6339951, 342.4744316, 313.6967648, 17.21901969, 28.77766678, correct
255, 255, -522.9848485, 10, -525, -121.1785298, CLOUDS, 255, BLISTA, -133.3138856, 199.3589942, 161.1883576, 12.30153235, 38.17063656, correct
255, 255, -210.886845, 15, -196.969697, -452.6254376, FOGGY, 255, ASEA, -462.3348486, 155.5560452, 183.6646389, 16.96937452, -28.10859364, correct
48, 48, -97.57670704, 14, -86.36363636, -100.7001167, CLEAR, 48, PATRIOT, -114.6340605, 114.4439548, 71.67250699, 17.88540588, 42.7714478, correct
255, 255, -274.2424242, 16, -266.6666667, -332.0303384, SNOW, 255, DOMINATOR, -337.5980163, 109.5366549, 197.4983125, 9.401656267, -87.96165757, correct
188, 188, -279.3782496, 13, -268.1818182, -385.8809802, EXTRASUNNY, 188, ASEA, -377.2506771, 70.46334506, 116.3558756, 14.13655572, -45.89253051, correct
206, 206, -657.5324428, 10, -652.2727273, 126.8378063, THUNDER, 208, JACKAL, 131.6489042, 65.55604522, 104.5801627, 7.128202451, -39.02411745, correct
190, 179, -423.000602, 12, -422.7272727, -211.4352392, CLEAR, 199, DOMINATOR, -222.9366559, 205.3461759, 162.207287, 11.50466402, 43.13888899, correct
255, 255, -620.9097287, 16, -629.5454545, -495.0991832, OVERCAST, 255, BISON, -479.7230869, 360, 342.9245723, 17.63519491, 17.07542768, correct
108, 167, -387.4236046, 13, -400.7575758, -225.0875146, THUNDER, 91, JACKAL, -225.6390729, 297.1811111, 231.903567, 13.34537382, 65.27754409, correct
68, 185, -126.5151515, 13, -145.4545455, -715.0525088, CLOUDS, 59, GRANGER, -718.5863477, 252.4744316, 201.812653, 19.26625705, 50.66177863, correct
136, 136, -638.3339711, 11, -641.6666667, -554.2590432, CLEAR, 192, DOMINATOR, -570.7382561, 162.4744316, 131.9313249, 16.81283191, 30.54310675, correct
213, 213, 120.1686998, 12, 122.7272727, -483.722287, OVERCAST, 213, BISON, -489.955708, 172.8749837, 152.4834025, 6.738088175, 20.39158111, correct
107, 107, -620.1968566, 15, -621.2121212, -461.7269545, NEUTRAL, 107, BALLER, -453.3945332, 360, 27.19503556, 8.394045913, -27.19503556, correct
255, 255, -261.8188196, 13, -275.7575758, -49.12485414, NEUTRAL, 255, BOBCATXL, -61.05330856, 252.4744316, 317.8277624, 18.34603358, -65.3533308, correct
67, 67, -631.0606061, 10, -618.9393939, -561.8436406, FOGGY, 67, BUFFALO, -569.6866978, 96.34019175, 65.81646529, 14.4373588, 30.52372645, correct
33, 33, -242.7777958, 10, -234.8484848, -667.2695449, OVERCAST, 33, BISON, -657.0046619, 64.65382406, 64.94654247, 12.97080552, -0.292718409, correct
236, 236, 70.30397977, 15, 81.81818182, -292.5904317, EXTRASUNNY, 236, BUFFALO, -281.6903269, 70.64100582, 81.32965648, 15.85525572, -10.68865065, correct
186, 184, -274.5357617, 16, -284.0909091, -328.2380397, OVERCAST, 198, BOBCATXL, -339.0421714, 219.9575489, 153.8701783, 14.42324878, 66.08737062, correct
251, 250, -191.9690592, 16, -184.8484848, -438.2147025, CLEAR, 251, ASEA, -446.0062014, 162.4744316, 112.6536655, 10.55509517, 49.82076609, correct
224, 224, -679.8138923, 11, -693.9393939, -79.46324387, EXTRASUNNY, 224, BALLER, -75.24911441, 289.3589942, 307.4927175, 14.74071518, -18.13372334, correct
36, 36, -280.41755, 14, -294.6969697, -376.7794632, SNOW, 37, JACKAL, -377.2661718, 242.8188889, 246.8485235, 14.28771196, -4.029634585, correct
255, 255, -242.217341, 14, -255.3030303, -668.7864644, SMOG, 255, BISON, -681.9835566, 252.4744316, 240.2082077, 18.58489997, 12.26622389, correct
244, 244, -78.31353714, 15, -88.63636364, -251.6336056, OVERCAST, 244, NINEF, -257.8593974, 262.8749837, 196.0983503, 12.05492558, 66.7766334, correct
255, 255, -666.4382643, 13, -664.3939394, -294.865811, CLOUDS, 255, JACKAL, -309.5902223, 199.3589942, 230.0933825, 14.86565014, -30.73438831, correct
90, 70, 90.4289178, 10, 79.54545455, -391.1901984, CLEAR, 130, ASEA, -394.843092, 250.6410058, 210.3012652, 11.48013084, 40.33974067, correct
28, 28, -423.8384019, 12, -433.3333333, -508.7514586, FOGGY, 38, ORACLE, -505.3127133, 270, 320.3703177, 10.09845002, -50.37031773, correct
39, 39, -620.0327147, 14, -637.1212121, -567.9113186, SMOG, 39, GRANGER, -564.3874576, 294.4439548, 308.9618996, 17.44804688, -14.51794482, correct
181, 159, -87.62109899, 10, -91.66666667, -728.7047841, NEUTRAL, 191, PRANGER, -746.1387223, 204.4439548, 227.8573929, 17.8971735, -23.41343812, correct
79, 79, -546.4929056, 12, -545.4545455, -701.4002334, EXTRASUNNY, 79, BALLER, -717.1773223, 197.5255684, 206.259742, 15.81122155, -8.734173656, correct
255, 255, -413.7344217, 14, -424.2424242, -238.73979, CLEARING, 255, PATRIOT, -239.0079594, 295.3461759, 282.4447655, 10.51142389, 12.9014104, correct
187, 166, -192.8733774, 14, -176.5151515, -690.0233372, CLEAR, 99, JACKAL, -690.388269, 72.47443162, 105.2337493, 16.36229592, -32.75931767, correct
225, 225, -310.4554949, 11, -318.9393939, -32.43873979, EXTRASUNNY, 225, BISON, -41.82192512, 244.6538241, 246.9215374, 12.64992923, -2.26771336, correct
101, 101, 60.60606061, 13, 56.81818182, -623.2788798, CLOUDS, 134, PRANGER, -612.4019837, 338.1985905, 303.6005473, 11.5175907, 34.59804325, correct
0, 0, -695.6051111, 11, -686.3636364, -556.5344224, NEUTRAL, 0, BUFFALO, -553.218915, 72.47443162, 76.43081071, 9.818220064, -3.956379081, correct
193, 193, -106.7561645, 10, -89.39393939, -721.1201867, OVERCAST, 193, PRANGER, -722.899427, 85.03025927, 38.41722509, 17.45315315, 46.61303418, correct
195, 104, -104.2243446, 16, -112.1212121, -288.798133, RAIN, 125, PRANGER, -270.9783594, 332.8188889, 261.0568431, 19.49114793, 71.76204576, correct
92, 165, -422.996755, 12, -406.0606061, -219.7782964, EXTRASUNNY, 65, PRANGER, -221.9452104, 117.1811111, 170.1563332, 17.07421025, -52.97522215, correct
63, 60, 30.77476037, 10, 35.60606061, -241.7736289, CLEAR, 66, BLISTA, -249.5239694, 160.6410058, 171.4325826, 9.132865855, -10.79157675, correct
213, 203, -291.5686086, 10, -309.8484848, -666.5110852, EXTRASUNNY, 206, BISON, -673.6053923, 270, 180.8070998, 19.60823982, 89.19290017, correct
255, 255, -548.0808261, 14, -534.0909091, 13.06884481, EXTRASUNNY, 255, PATRIOT, 16.50759013, 90, 53.76807964, 14.40634401, 36.23192036, correct
251, 251, -481.9162399, 12, -484.0909091, -108.2847141, CLOUDS, 251, JACKAL, -124.4805381, 207.1811111, 250.0098922, 16.34117198, -42.82878112, correct
183, 195, 41.7751319, 10, 29.54545455, -310.7934656, CLEAR, 70, DOMINATOR, -300.4453954, 340.6410058, 274.3115242, 16.02022362, 66.32948162, correct
164, 164, -568.7736509, 12, -553.7878788, -59.74329055, EXTRASUNNY, 208, PATRIOT, -48.83812447, 70.64100582, 128.5545475, 18.53364547, -57.91354171, correct
99, 85, -274.2424242, 15, -281.8181818, -329.7549592, THUNDER, 106, ASEA, -340.8733956, 199.3589942, 278.7792511, 13.45406002, -79.42025694, correct
151, 82, -26.79593594, 15, -20.45454545, -385.8809802, XMAS, 66, BUFFALO, -397.408442, 175.0302593, 170.2890762, 13.15658047, 4.741183043, correct
210, 120, -26.79593594, 11, -15.90909091, -387.3978996, OVERCAST, 205, ORACLE, -397.408442, 162.4744316, 152.2509999, 14.78967048, 10.22343174, correct
231, 231, -274.2424242, 15, -277.2727273, -348.7164527, NEUTRAL, 231, ORACLE, -337.5980163, 340.6410058, 255.2415307, 11.52399083, 85.39947516, correct
185, 185, -288.9195977, 15, -276.5151515, -383.6056009, CLOUDS, 191, GRANGER, -388.3144733, 109.5366549, 168.6766343, 13.26814851, -59.13997941, correct
255, 255, -290.6432068, 10, -300, -372.9871645, CLEARING, 255, BOBCATXL, -386.2159949, 242.8188889, 207.9693602, 16.20344197, 34.84952876, correct
185, 183, -534.3933016, 16, -515.1515152, -363.8856476, CLOUDS, 190, GRANGER, -360.3002504, 90, 147.24177, 19.57297677, -57.24177003, correct
123, 95, -481.5491942, 11, -479.5454545, -291.831972, RAIN, 191, BALLER, -285.8705089, 25.34617594, 25.37359842, 6.289198308, -0.027422488, correct
197, 197, -210.8637715, 12, -221.2121212, -413.9439907, SNOWLIGHT, 197, NINEF, -416.9894544, 250.6410058, 184.0391118, 10.78717715, 66.60189402, correct
89, 76, 51.45993575, 17, 69.6969697, -495.0991832, SMOG, 169, GRANGER, -489.2930231, 90, 158.0579454, 19.13898905, -68.05794535, correct
255, 255, -81.01729125, 13, -68.93939394, -730.2217036, CLOUDS, 255, PRANGER, -719.1051469, 72.47443162, 55.55913779, 16.4150369, 16.91529383, correct
82, 82, -194.2478348, 13, -207.5757576, -691.5402567, CLEAR, 82, JACKAL, -693.4507042, 252.4744316, 285.1785501, 13.46415002, -32.70411847, correct
149, 149, -241.1697248, 14, -251.5151515, -677.1295216, EXTRASUNNY, 149, BOBCATXL, -683.9004435, 252.4744316, 213.0164627, 12.36419175, 39.45796894, correct
113, 113, 69.29294733, 15, 56.06060606, -577.0128355, RAIN, 220, GRANGER, -587.9848253, 231.7098368, 189.7605522, 17.1895147, 41.94928463, correct
166, 165, -228.5284233, 11, -229.5454545, 25.2042007, OVERCAST, 167, BOBCATXL, 32.83211294, 17.52556837, 350.9405478, 7.695414067, 26.58502052, correct
97, 97, -390.3672429, 16, -399.2424242, -225.8459743, CLEARING, 146, GRANGER, -225.3949072, 297.1811111, 251.4644104, 8.886636338, 45.7167007, correct
105, 157, -289.8830774, 16, -278.030303, -377.537923, OVERCAST, 115, BUFFALO, -386.2176092, 109.5366549, 42.63322788, 14.69099086, 66.90342706, correct
189, 189, -266.3131133, 14, -252.2727273, -43.81563594, CLOUDS, 189, PRANGER, -32.03383344, 24.44395477, 310.0801905, 18.32875635, 74.36376432, correct
125, 122, -626.9868816, 15, -636.3636364, -662.7187865, SMOG, 67, ASEA, -673.1714799, 204.4439548, 151.3004502, 14.04216257, 53.14350462, correct
200, 199, -297.5203713, 14, -278.7878788, -173.512252, THUNDER, 202, PRANGER, -175.4843548, 109.3589942, 142.9471019, 18.83601506, -33.58810773, correct
151, 151, -645.756938, 10, -653.030303, -668.7864644, OVERCAST, 179, NINEF, -672.3718617, 270, 216.8706225, 8.109063611, 53.12937755, correct
255, 255, -210.8129621, 10, -227.2727273, -405.6009335, CLEARING, 255, PATRIOT, -415.0057269, 270, 296.3073489, 18.95716249, -26.30734885, correct
221, 221, -274.5357617, 14, -287.1212121, -328.2380397, THUNDER, 221, BOBCATXL, -339.4292405, 230.0424511, 248.9196322, 16.84151237, -18.87718116, correct
237, 237, -517.2570375, 12, -527.2727273, -142.4154026, CLOUDS, 240, DOMINATOR, -143.4611082, 289.3589942, 262.2100955, 10.07013117, 27.14889867, correct
232, 232, 71.65733855, 13, 77.27272727, -143.1738623, OVERCAST, 232, ORACLE, -149.4690958, 160.6410058, 140.4879466, 8.435790122, 20.15305926, correct
35, 35, 48.18493024, 13, 36.36363636, -656.6511085, EXTRASUNNY, 36, BUFFALO, -657.6109376, 248.1985905, 158.6077454, 11.86019649, 89.59084508, correct
45, 42, -69.43939394, 14, -71.96969697, -136.3477246, CLEAR, 50, JACKAL, -128.7631272, 360, 347.5829571, 7.995533231, 12.41704288, correct
78, 78, -266.1898753, 16, -256.0606061, -636.9311552, SNOW, 78, PATRIOT, -646.1832378, 162.4744316, 154.2110458, 13.71871454, 8.26338579, correct
23, 23, 2.014922105, 10, -10.60606061, -411.6686114, NEUTRAL, 31, BALLER, -398.7596512, 342.4744316, 285.567314, 18.0535442, 56.9071176, correct
36, 31, -400, 13, -387.1212121, -1.341890315, OVERCAST, 47, PRANGER, 10.29346558, 70.64100582, 91.80420769, 17.35640182, -21.16320186, correct
