255, 255, 9, BISON, 255, OVERCAST, 327.6725465, -693.8156359, -190.9090909, 23, 19.70047006, 77.03154068, correct
149, 149, 6, BOBCATXL, 203, BLIZZARD, 167.1038768, -692.2987165, -195.4545455, 47, 14.9254841, -83.53712898, correct
6, 6, 17, BUFFALO, 6, EXTRASUNNY, 170.1685305, -692.2987165, -196.969697, 45, 13.55518978, -80.47247531, correct
255, 255, 14, BALLER, 255, OVERCAST, 338.9565819, -690.0233372, -196.969697, 24, 12.70070111, 88.31557603, correct
31, 32, 14, BOBCATXL, 47, CLOUDS, 186.9619889, -689.2648775, -197.7272727, 33, 11.76174775, -63.67901694, correct
71, 71, 15, PATRIOT, 75, OVERCAST, 321.3632365, -691.5402567, -191.6666667, 8, 18.21525731, 70.72223069, correct
64, 64, 17, JACKAL, 64, RAIN, 325.708489, -691.5402567, -191.6666667, 11, 18.21525731, 75.06748314, correct
153, 153, 11, BLISTA, 153, CLEAR, 325.3205749, -692.2987165, -194.6969697, 10, 15.62066872, 74.6795691, correct
135, 135, 17, ASEA, 207, FOGGY, 217.1663575, -689.2648775, -202.2727273, 3, 7.462791404, -33.47464835, correct
61, 61, 7, DOMINATOR, 64, OVERCAST, 175.0232124, -691.5402567, -191.6666667, 3, 18.21525731, -75.61779346, correct
227, 227, 16, JACKAL, 227, CLEAR, 162.1798016, -693.8156359, -192.4242424, 8, 18.31140384, -88.46120422, correct
233, 234, 6, PATRIOT, 236, CLEAR, 332.2696121, -690.0233372, -196.2121212, 53, 13.42562253, 81.62860626, correct
35, 35, 12, JACKAL, 36, EXTRASUNNY, 168.9876304, -690.0233372, -196.969697, 19, 12.70070111, -81.65337539, correct
109, 184, 12, BUFFALO, 129, OVERCAST, 211.6370381, -688.5064177, -198.4848485, 50, 10.84748707, -39.00396777, correct
186, 186, 7, BISON, 186, CLOUDS, 161.9206588, -691.5402567, -192.4242424, 39, 17.49197001, -88.72034699, correct
18, 18, 7, JACKAL, 18, EXTRASUNNY, 161.3658291, -690.0233372, -195.4545455, 46, 14.15396461, -89.27517674, correct
182, 185, 17, GRANGER, 185, CLOUDS, 269.391749, -691.5402567, -191.6666667, 2, 18.21525731, 18.75074314, correct
255, 255, 11, BUFFALO, 255, OVERCAST, 176.4643174, -691.5402567, -191.6666667, 58, 18.21525731, -74.17668839, correct
127, 177, 6, BALLER, 188, CLOUDS, 336.8364651, -690.0233372, -193.9393939, 12, 15.61899446, 86.19545925, correct
196, 196, 16, BLISTA, 214, CLEAR, 319.7821019, -693.8156359, -190.9090909, 19, 19.70047006, 69.14109605, correct
51, 95, 11, BOBCATXL, 36, CLEAR, 201.3867808, -692.2987165, -194.6969697, 45, 15.62066872, -49.25422502, correct
59, 70, 12, ASEA, 156, BLIZZARD, 251.3213696, -690.781797, -201.5151515, 23, 8.837603368, 0.680363752, correct
255, 255, 16, BLISTA, 255, CLEAR, 182.1316294, -690.0233372, -196.2121212, 51, 13.42562253, -68.50937641, correct
60, 60, 11, PATRIOT, 61, NEUTRAL, 330.7643561, -690.0233372, -195.4545455, 26, 14.15396461, 80.1233503, correct
255, 255, 10, BISON, 255, FOGGY, 306.7633238, -681.68028, -190.9090909, 30, 18.74275514, 56.12231802, correct
229, 229, 11, GRANGER, 234, EXTRASUNNY, 326.6263416, -691.5402567, -197.7272727, 57, 12.54282681, 75.9853358, correct
255, 255, 12, BUFFALO, 255, EXTRASUNNY, 333.3147215, -690.0233372, -196.2121212, 10, 13.42562253, 82.6737157, correct
149, 152, 9, PATRIOT, 150, OVERCAST, 275.3848891, -690.781797, -193.1818182, 16, 16.54726017, 24.74388326, correct
40, 40, 6, PRANGER, 40, EXTRASUNNY, 170.6859727, -692.2987165, -196.2121212, 11, 14.23666751, -79.95503317, correct
171, 172, 11, NINEF, 177, EXTRASUNNY, 282.1017677, -689.2648775, -197.7272727, 24, 11.76174775, 31.46076184, correct
227, 227, 15, BUFFALO, 227, CLOUDS, 201.6659243, -690.0233372, -196.969697, 18, 12.70070111, -48.97508152, correct
32, 44, 15, BALLER, 51, OVERCAST, 306.3284038, -692.2987165, -194.6969697, 27, 15.62066872, 55.68739798, correct
73, 73, 8, BOBCATXL, 73, CLOUDS, 230.7102248, -690.781797, -193.1818182, 8, 16.54726017, -19.93078104, correct
160, 160, 15, GRANGER, 160, CLOUDS, 305.1637111, -693.8156359, -191.6666667, 46, 19.00352847, 54.5227053, correct
240, 240, 12, BOBCATXL, 240, XMAS, 270.2551433, -690.0233372, -195.4545455, 11, 14.15396461, 19.61413748, correct
142, 142, 10, NINEF, 161, THUNDER, 180.6188825, -690.0233372, -196.969697, 18, 12.70070111, -70.02212334, correct
255, 255, 9, DOMINATOR, 255, CLEAR, 166.7317302, -692.2987165, -196.969697, 6, 13.55518978, -83.90927566, correct
124, 124, 14, BOBCATXL, 124, CLEAR, 188.111994, -692.2987165, -196.2121212, 31, 14.23666751, -62.52901182, correct
122, 89, 7, PATRIOT, 123, NEUTRAL, 220.8953077, -688.5064177, -198.4848485, 16, 10.84748707, -29.74569811, correct
191, 191, 17, PRANGER, 191, OVERCAST, 164.9686467, -688.5064177, -198.4848485, 37, 10.84748707, -85.67235913, correct
91, 91, 15, BALLER, 91, CLOUDS, 215.0881307, -688.5064177, -198.4848485, 29, 10.84748707, -35.5528751, correct
113, 113, 16, PATRIOT, 133, EXTRASUNNY, 332.6160353, -693.8156359, -191.6666667, 37, 19.00352847, 81.97502949, correct
175, 179, 13, GRANGER, 184, CLEAR, 330.9378691, -690.0233372, -196.969697, 18, 12.70070111, 80.29686328, correct
255, 255, 15, GRANGER, 255, OVERCAST, 219.9035923, -692.2987165, -196.969697, 54, 13.55518978, -30.7374135, correct
158, 158, 6, GRANGER, 199, CLOUDS, 304.3700059, -691.5402567, -191.6666667, 8, 18.21525731, 53.72900005, correct
181, 181, 17, GRANGER, 200, CLEARING, 164.4939675, -690.0233372, -194.6969697, 42, 14.88522522, -86.14703838, correct
155, 161, 13, BALLER, 165, CLOUDS, 307.4875077, -693.8156359, -191.6666667, 7, 19.00352847, 56.84650187, correct
50, 50, 9, BLISTA, 214, OVERCAST, 307.964896, -690.781797, -199.2424242, 6, 10.84915653, 57.3238902, correct
55, 55, 15, BOBCATXL, 55, CLOUDS, 182.228578, -689.2648775, -197.7272727, 13, 11.76174775, -68.41242787, correct
179, 179, 13, PRANGER, 179, EXTRASUNNY, 266.2827424, -691.5402567, -191.6666667, 25, 18.21525731, 15.64173657, correct
213, 213, 6, GRANGER, 229, RAIN, 186.6213877, -692.2987165, -195.4545455, 55, 14.9254841, -64.01961812, correct
255, 255, 16, BUFFALO, 255, CLEAR, 209.8375421, -693.8156359, -193.1818182, 48, 17.62466364, -40.80346377, correct
52, 52, 6, GRANGER, 55, EXTRASUNNY, 176.8654717, -690.0233372, -196.2121212, 31, 13.42562253, -73.7755341, correct
125, 125, 13, BALLER, 191, CLEAR, 197.4007476, -693.8156359, -190.9090909, 30, 19.70047006, -53.24025827, correct
243, 243, 16, GRANGER, 243, EXTRASUNNY, 221.7140989, -688.5064177, -199.2424242, 37, 10.10801515, -28.92690688, correct
54, 54, 16, BISON, 54, CLEAR, 181.7003502, -690.0233372, -195.4545455, 41, 14.15396461, -68.94065563, correct
133, 133, 7, PRANGER, 133, CLEARING, 331.8855364, -691.5402567, -191.6666667, 43, 18.21525731, 81.24453059, correct
255, 255, 7, ASEA, 255, OVERCAST, 170.6636605, -692.2987165, -194.6969697, 28, 15.62066872, -79.97734533, correct
89, 89, 13, ASEA, 93, EXTRASUNNY, 336.8037612, -692.2987165, -194.6969697, 21, 15.62066872, 86.16275538, correct
148, 150, 11, DOMINATOR, 150, CLOUDS, 239.2772443, -690.0233372, -202.2727273, 32, 7.801965432, -11.36376148, correct
183, 196, 15, BISON, 223, OVERCAST, 160.8634913, -688.5064177, -198.4848485, 14, 10.84748707, -89.77751448, correct
241, 241, 11, PATRIOT, 243, SMOG, 221.3172061, -690.0233372, -194.6969697, 3, 14.88522522, -29.32379968, correct
255, 255, 13, DOMINATOR, 255, CLEAR, 315.5215791, -693.8156359, -190.9090909, 49, 19.70047006, 64.88057326, correct
255, 255, 9, BUFFALO, 255, FOGGY, 238.6587099, -690.0233372, -202.2727273, 38, 7.801965432, -11.98229588, correct
162, 174, 11, GRANGER, 175, BLIZZARD, 213.2524537, -693.8156359, -191.6666667, 10, 19.00352847, -37.3885521, correct
137, 137, 16, BUFFALO, 137, CLEAR, 234.2149099, -690.781797, -200.7575758, 19, 9.49503621, -16.42609588, correct
24, 25, 7, ORACLE, 26, OVERCAST, 184.9765952, -690.0233372, -196.2121212, 55, 13.42562253, -65.66441067, correct
39, 39, 13, BALLER, 174, RAIN, 303.3658998, -691.5402567, -191.6666667, 54, 18.21525731, 52.72489402, correct
74, 207, 9, BISON, 181, EXTRASUNNY, 180.3330507, -693.8156359, -190.9090909, 58, 19.70047006, -70.30795508, correct
78, 78, 9, JACKAL, 78, EXTRASUNNY, 170.8871483, -692.2987165, -196.2121212, 24, 14.23666751, -79.7538575, correct
52, 61, 14, BLISTA, 65, CLEARING, 309.8952517, -692.2987165, -194.6969697, 29, 15.62066872, 59.25424592, correct
38, 38, 15, BUFFALO, 38, CLOUDS, 340.5152381, -691.5402567, -197.7272727, 27, 12.54282681, 89.87423228, correct
160, 160, 11, BLISTA, 181, RAIN, 243.6244082, -691.5402567, -190.1515152, 16, 19.66957786, -7.016597633, correct
148, 176, 16, PATRIOT, 183, CLEAR, 162.0652767, -693.0571762, -193.9393939, 53, 16.61829858, -88.57572914, correct
40, 43, 11, BISON, 43, OVERCAST, 328.9263502, -692.2987165, -194.6969697, 2, 15.62066872, 78.28534435, correct
255, 255, 9, BOBCATXL, 255, RAIN, 168.617404, -693.8156359, -190.9090909, 45, 19.70047006, -82.0236018, correct
30, 30, 12, BUFFALO, 34, CLEAR, 324.3932324, -692.2987165, -194.6969697, 25, 15.62066872, 73.75222659, correct
255, 255, 15, DOMINATOR, 255, EXTRASUNNY, 186.6087194, -690.0233372, -196.969697, 50, 12.70070111, -64.03228641, correct
233, 233, 15, BALLER, 233, CLOUDS, 277.4825425, -691.5402567, -197.7272727, 20, 12.54282681, 26.84153671, correct
255, 255, 16, ASEA, 255, EXTRASUNNY, 327.1973063, -691.5402567, -191.6666667, 49, 18.21525731, 76.55630044, correct
208, 208, 7, ASEA, 208, CLEAR, 326.5987662, -693.8156359, -191.6666667, 5, 19.00352847, 75.95776035, correct
255, 255, 11, ORACLE, 255, EXTRASUNNY, 280.4411345, -689.2648775, -197.7272727, 13, 11.76174775, 29.80012863, correct
255, 255, 13, JACKAL, 255, OVERCAST, 162.9272026, -692.2987165, -196.969697, 15, 13.55518978, -87.71380323, correct
180, 182, 17, BOBCATXL, 203, NEUTRAL, 232.453204, -688.5064177, -199.2424242, 29, 10.10801515, -18.18780185, correct
44, 214, 8, GRANGER, 210, CLEAR, 319.354234, -693.8156359, -191.6666667, 14, 19.00352847, 68.71322821, correct
196, 101, 14, BOBCATXL, 163, CLEAR, 271.8882354, -690.781797, -193.1818182, 17, 16.54726017, 21.24722955, correct
255, 255, 10, BISON, 255, EXTRASUNNY, 227.6722761, -688.5064177, -199.2424242, 51, 10.10801515, -22.96872968, correct
247, 247, 8, DOMINATOR, 250, CLOUDS, 302.4010147, -690.0233372, -196.969697, 55, 12.70070111, 51.76000885, correct
179, 137, 15, PRANGER, 110, CLEARING, 329.9193578, -690.0233372, -195.4545455, 45, 14.15396461, 79.27835202, correct
165, 160, 10, ORACLE, 68, OVERCAST, 307.480807, -691.5402567, -191.6666667, 6, 18.21525731, 56.83980115, correct
175, 147, 7, GRANGER, 73, CLEAR, 333.2710066, -689.2648775, -197.7272727, 34, 11.76174775, 82.63000081, correct
16, 16, 17, JACKAL, 16, FOGGY, 170.4271425, -692.2987165, -196.2121212, 13, 14.23666751, -80.2138633, correct
151, 151, 11, BALLER, 151, OVERCAST, 305.9047522, -691.5402567, -192.4242424, 34, 17.49197001, 55.26374636, correct
255, 255, 9, JACKAL, 255, THUNDER, 225.7487213, -690.0233372, -195.4545455, 9, 14.15396461, -24.89228449, correct
133, 217, 8, PRANGER, 173, CLOUDS, 316.3147731, -692.2987165, -194.6969697, 52, 15.62066872, 65.6737673, correct
237, 237, 7, BALLER, 237, EXTRASUNNY, 210.489086, -690.0233372, -194.6969697, 53, 14.88522522, -40.15191987, correct
