73	545	422	237	607	244	690	419	562	63	522	93	108	147	213	210	24	388	405	195	390	290	633	451	190	431	95	253	
409	316	236	590	96	80	517	525	582	139	587	228	625	364	499	426	480	575	68	270	541	50	196	546	557	8	27	58	
508	429	734	683	183	230	411	593	393	408	77	513	606	559	684	44	641	440	479	468	57	434	375	31	103	204	266	279	
568	515	45	360	42	285	389	130	353	648	624	76	233	467	75	187	619	592	589	100	394	395	143	159	126	60	330	493	
199	549	486	415	731	109	23	194	64	554	336	295	668	359	378	671	654	636	180	288	168	392	698	537	682	28	14	276	
46	385	611	417	488	681	669	662	509	121	510	34	558	659	208	262	571	311	444	250	640	315	673	300	328	207	260	357	
302	699	106	332	528	273	491	421	591	384	629	473	561	689	158	453	1	576	457	713	675	277	767	725	634	551	32	20	
472	153	299	536	425	452	691	539	454	712	455	265	203	584	728	748	750	638	603	702	56	762	710	294	442	29	127	101	
686	292	418	118	574	735	192	560	700	261	157	198	655	765	626	768	514	433	314	414	661	694	759	631	605	438	41	83	
85	161	344	71	386	416	726	639	674	88	446	771	352	741	649	59	345	484	693	174	160	437	621	490	351	61	84	179	
74	410	271	53	219	531	657	500	730	149	782	206	581	763	530	755	16	214	542	354	721	310	420	12	188	450	372	9	
412	642	349	492	193	547	481	623	572	729	704	471	749	723	776	688	780	646	747	516	115	257	321	637	197	428	370	247	
518	358	630	382	597	485	175	664	775	132	663	708	773	779	783	643	742	456	716	36	580	164	274	304	154	150	423	78	
185	504	301	407	337	697	604	757	573	327	435	403	774	770	736	652	298	680	724	374	498	229	165	475	152	223	79	166	
137	439	651	381	550	586	413	656	727	565	718	602	564	583	287	226	685	677	570	87	601	645	256	258	178	220	497	494	
231	5	476	628	424	552	15	533	714	758	744	740	703	309	170	506	647	505	465	305	761	240	466	243	145	51	329	86	
325	39	719	136	620	707	578	769	766	778	754	753	520	37	94	448	660	172	667	566	548	3	326	666	402	430	98	216	
523	124	225	355	171	319	324	148	362	569	777	781	48	368	644	751	665	371	696	617	599	342	269	383	129	348	4	201	
340	404	33	397	745	594	772	35	338	532	432	275	614	756	120	52	764	650	701	134	596	678	259	90	363	133	635	280	
527	249	293	459	350	308	600	711	181	49	151	709	595	732	62	461	598	535	670	200	503	706	335	462	705	376	333	55	
242	346	284	616	544	512	556	715	540	221	760	246	286	406	334	579	215	458	746	464	119	445	733	717	22	369	441	81	
43	312	612	553	538	529	398	110	443	320	618	588	373	289	283	30	752	613	347	692	737	268	687	282	104	146	313	70	
2	380	470	218	82	267	739	676	502	487	72	585	189	563	447	463	317	116	281	679	524	251	135	107	339	343	11	163	
47	474	543	111	496	401	40	436	720	577	17	743	501	365	323	263	632	469	391	366	140	672	658	234	13	241	400	128	
26	217	91	483	255	519	123	138	555	477	186	511	653	399	222	66	367	609	377	0	322	738	695	379	211	297	356	155	
97	248	144	291	245	610	449	303	722	182	534	209	169	307	622	272	205	427	239	191	567	92	232	6	102	18	224	69	
25	173	252	202	184	264	54	361	141	167	278	615	627	521	387	7	608	396	227	19	131	235	495	478	254	99	331	122	
162	156	296	306	114	38	89	212	177	67	482	112	460	526	507	238	489	341	142	65	105	318	176	125	117	113	21	10	
