0.222312	0.753276	1.163833	2.684227	1.639862	3.267837	3.756466	2.533329	3.927983	3.532572	1.909286	4.865833	4.621825	1.687631	2.983400	3.353259	1.381424	5.194480	6.637900	0.530516	3.193748	2.894803	4.074038	3.549598	3.701029	1.045423	0.882455	1.255764	0.506382	0.438778	0.143041	0.018681	
0.804609	1.156398	2.362902	6.042500	9.550355	3.216676	6.759820	5.787660	9.853726	5.358343	4.930587	6.068454	3.575843	6.061625	7.375695	6.322658	7.904361	8.895311	7.182919	3.621242	4.861045	6.056715	4.983028	14.747687	3.983668	3.818190	1.894441	3.540184	0.423301	0.601188	0.213897	0.086264	
0.816207	4.167756	6.428257	3.626519	7.475303	4.665299	19.037418	25.345777	14.627838	31.098261	20.987175	6.139912	9.987157	12.214639	14.191637	25.444096	21.906705	22.514620	15.349926	12.184988	8.043656	10.303077	13.828059	19.240588	8.764343	5.247922	3.160740	3.014354	2.865935	2.126785	0.483952	0.190009	
0.988949	3.419640	9.521042	15.602697	14.170251	16.106352	17.370881	12.213000	28.259913	14.951558	14.544597	9.313257	19.464499	18.464516	33.909478	17.289088	8.412955	13.497596	7.271098	3.210722	31.926782	9.983918	9.132197	19.893544	7.542442	5.719270	3.473497	7.866912	3.226071	2.056728	1.442465	0.175117	
2.257257	7.010783	7.677618	11.453008	45.654670	11.531701	25.910968	23.287777	23.148469	28.665486	35.739345	70.050069	51.616412	26.937557	38.898817	56.615565	19.570418	9.739985	8.585789	15.065069	21.414538	23.989538	31.507979	14.560042	4.534370	1.341272	3.140103	6.464599	1.436071	1.246361	0.758325	0.322053	
2.549010	5.913339	7.064106	12.730775	64.071530	8.456535	19.898044	9.207978	21.092945	53.247250	48.596690	64.195487	24.647354	65.968561	17.328717	18.686157	40.280805	10.168269	9.765790	17.942100	44.322932	10.296947	17.332432	20.493014	25.754193	13.355275	2.252663	5.972027	6.283140	3.752808	0.745832	0.413542	
5.328023	7.944245	2.661942	22.263099	31.442007	32.416052	84.008820	71.079652	85.828268	27.841374	26.574360	26.184383	44.495527	29.570654	25.463274	20.640359	38.795045	41.323597	56.859842	38.576253	118.873074	24.579893	14.965544	31.176269	37.550032	6.796906	10.325005	3.939451	4.289796	3.598543	3.056491	0.817600	
7.161159	10.563005	3.212935	6.102160	20.895497	56.740080	128.627664	56.930583	60.028455	52.059568	62.167623	82.209280	52.007294	42.213590	20.103497	50.442345	30.671473	25.486472	17.164642	116.595219	43.976042	57.246314	21.305020	44.109199	53.273275	12.161793	5.046336	2.759614	3.676843	5.026371	1.051722	1.208044	
5.875590	6.199834	3.972022	43.639508	29.186625	26.806146	29.127402	39.031495	56.241768	144.601035	69.444107	47.153554	41.564458	43.141698	24.265600	29.953897	46.321598	67.031350	39.920818	44.101087	49.442750	14.124564	27.522065	48.233411	21.762638	25.481030	4.041898	2.094104	1.305299	1.922083	0.913411	0.563784	
7.147019	17.382003	14.668424	6.173673	50.643578	59.845859	44.454959	72.643429	101.898735	173.086997	129.512163	51.079315	23.808599	34.687756	118.333867	25.234053	45.010669	35.327910	58.171831	36.151176	98.004363	100.577223	95.300959	69.076622	27.721645	9.734844	7.627976	6.807033	4.196925	2.141067	1.102275	0.258334	
