39	7	95	46	90	177	4	137	140	81	205	111	67	277	65	175	52	22	28	134	123	92	75	24	33	73	6	11	
30	151	121	198	139	163	184	322	266	259	112	17	282	255	303	380	375	291	183	168	199	288	99	18	94	83	138	86	
27	214	227	126	31	79	8	262	373	427	239	246	301	434	181	331	287	298	300	612	584	592	430	25	466	389	211	143	
61	69	160	141	71	170	117	21	538	693	361	623	759	703	644	695	605	299	314	374	689	719	709	708	12	358	171	84	
2	149	258	204	251	209	264	561	319	442	459	539	315	350	317	130	391	354	452	414	650	383	296	760	697	401	247	188	
162	29	201	194	64	394	169	197	530	483	465	578	640	488	97	499	541	510	372	498	570	507	340	119	571	343	506	283	
120	57	153	70	477	310	558	406	241	293	692	415	272	589	285	313	551	549	587	707	641	147	276	686	715	670	400	318	
193	15	159	472	344	569	756	743	56	444	68	98	438	212	683	740	323	529	546	637	489	243	118	737	723	712	235	34	
1	219	96	273	398	393	648	720	376	349	535	690	176	136	705	632	101	629	425	528	625	711	757	607	754	701	388	44	
66	295	290	206	656	727	106	464	523	540	326	346	747	390	445	682	527	85	582	196	536	673	408	339	751	649	72	504	
166	167	451	513	555	522	519	502	770	622	652	618	774	493	765	443	642	265	409	352	267	284	665	772	565	384	16	245	
32	152	327	182	678	559	699	733	773	776	783	762	780	598	411	353	475	216	270	364	643	80	741	749	512	526	407	9	
54	252	399	496	744	657	778	775	779	782	745	698	617	736	613	221	478	655	223	332	132	228	729	717	688	381	490	229	
224	469	279	635	748	777	781	769	761	157	47	45	732	581	437	764	402	433	533	725	722	597	268	583	606	630	579	355	
58	308	311	704	680	755	450	573	309	575	155	676	89	53	20	454	492	481	233	41	50	142	359	735	639	646	568	240	
36	202	14	687	387	658	486	321	710	516	289	511	419	470	416	503	366	110	371	441	586	721	726	601	685	428	165	203	
40	127	305	257	668	532	518	661	684	619	218	335	599	237	706	660	222	543	480	615	269	677	609	580	768	746	734	297	
114	103	156	449	671	474	576	456	424	431	468	542	595	396	250	42	467	307	482	666	280	76	286	304	620	753	651	145	
234	10	125	292	521	382	429	577	608	37	563	611	628	638	108	217	208	742	342	230	626	341	566	627	758	767	485	172	
59	104	525	365	766	633	422	662	455	594	440	316	215	696	554	263	517	356	253	471	524	404	368	220	714	730	426	82	
55	294	473	505	702	260	602	395	397	572	403	728	494	547	501	333	436	694	479	463	210	476	207	700	691	560	337	238	
48	242	186	663	370	636	460	312	302	664	621	672	500	116	244	385	593	750	386	550	520	588	417	544	647	363	190	87	
115	23	13	360	564	763	232	497	591	534	150	600	674	405	306	435	336	718	128	556	439	392	345	109	432	334	51	43	
100	88	261	446	515	552	604	631	574	362	484	645	369	0	487	154	557	231	509	161	624	458	659	548	379	236	164	173	
113	135	174	545	421	77	410	144	271	191	377	596	457	667	491	347	752	713	653	531	585	348	616	537	553	423	281	26	
178	19	5	274	508	495	320	338	567	739	418	590	724	105	195	634	514	654	610	731	738	771	675	185	102	275	256	124	
213	226	133	180	378	716	669	278	412	448	3	461	679	179	562	324	192	614	413	325	603	681	329	91	74	49	158	38	
63	148	107	146	129	122	187	328	357	93	249	248	420	78	447	462	200	367	453	225	254	330	351	189	62	60	35	131	
